Timestamp,Source IP,Destination IP,packet length,protocol
1682191059.679622000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.679673000,192.168.100.5,94.242.61.178,54,TCP
1682191059.680037000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.680081000,192.168.100.5,94.242.61.178,54,TCP
1682191059.680830000,94.242.61.178,192.168.100.5,4290,TLS
1682191059.680874000,192.168.100.5,94.242.61.178,54,TCP
1682191059.684592000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.684592000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.684646000,192.168.100.5,94.242.61.178,54,TCP
1682191059.720119000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.720179000,192.168.100.5,94.242.61.178,54,TCP
1682191059.720921000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.720980000,192.168.100.5,94.242.61.178,590,TLS
1682191059.721682000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.721738000,192.168.100.5,94.242.61.178,54,TCP
1682191059.725193000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.725260000,192.168.100.5,94.242.61.178,54,TCP
1682191059.728743000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.728820000,192.168.100.5,94.242.61.178,54,TCP
1682191059.729255000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.729323000,192.168.100.5,94.242.61.178,54,TCP
1682191059.729833000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.729901000,192.168.100.5,94.242.61.178,54,TCP
1682191059.732280000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.732358000,192.168.100.5,94.242.61.178,590,TLS
1682191059.736076000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.736150000,192.168.100.5,94.242.61.178,54,TCP
1682191059.738176000,94.242.61.178,192.168.100.5,2878,TCP
1682191059.738254000,192.168.100.5,94.242.61.178,590,TLS
1682191059.739062000,94.242.61.178,192.168.100.5,5702,TLS
1682191059.739150000,192.168.100.5,94.242.61.178,54,TCP
1682191059.743032000,94.242.61.178,192.168.100.5,2878,TCP
1682191059.743116000,192.168.100.5,94.242.61.178,54,TCP
1682191059.744477000,94.242.61.178,192.168.100.5,14174,TLS
1682191059.744585000,192.168.100.5,94.242.61.178,54,TCP
1682191059.745212000,94.242.61.178,192.168.100.5,5702,TLS
1682191059.745293000,192.168.100.5,94.242.61.178,590,TLS
1682191059.749269000,94.242.61.178,192.168.100.5,14174,TLS
1682191059.749385000,192.168.100.5,94.242.61.178,54,TCP
1682191059.752558000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.752633000,192.168.100.5,94.242.61.178,590,TLS
1682191059.752723000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.752755000,192.168.100.5,94.242.61.178,54,TCP
1682191059.753059000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.753114000,192.168.100.5,94.242.61.178,54,TCP
1682191059.787261000,94.242.61.178,192.168.100.5,2878,TCP
1682191059.787338000,192.168.100.5,94.242.61.178,54,TCP
1682191059.790410000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.790488000,192.168.100.5,94.242.61.178,54,TCP
1682191059.790939000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.791003000,192.168.100.5,94.242.61.178,590,TLS
1682191059.792358000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.792436000,192.168.100.5,94.242.61.178,54,TCP
1682191059.794848000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.794942000,192.168.100.5,94.242.61.178,54,TCP
1682191059.795137000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.795223000,192.168.100.5,94.242.61.178,54,TCP
1682191059.796115000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.796175000,192.168.100.5,94.242.61.178,54,TCP
1682191059.800391000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.800471000,192.168.100.5,94.242.61.178,54,TCP
1682191059.802689000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.802763000,192.168.100.5,94.242.61.178,54,TCP
1682191059.807679000,94.242.61.178,192.168.100.5,2878,TCP
1682191059.807759000,192.168.100.5,94.242.61.178,54,TCP
1682191059.808639000,94.242.61.178,192.168.100.5,5702,TLS
1682191059.808752000,192.168.100.5,94.242.61.178,54,TCP
1682191059.810551000,94.242.61.178,192.168.100.5,2878,TCP
1682191059.810636000,192.168.100.5,94.242.61.178,54,TCP
1682191059.811273000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.811345000,192.168.100.5,94.242.61.178,54,TCP
1682191059.811977000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.812038000,192.168.100.5,94.242.61.178,54,TCP
1682191059.813497000,94.242.61.178,192.168.100.5,11350,TLS
1682191059.813574000,192.168.100.5,94.242.61.178,54,TCP
1682191059.818228000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.818322000,192.168.100.5,94.242.61.178,54,TCP
1682191059.819738000,94.242.61.178,192.168.100.5,14174,TLS
1682191059.819833000,192.168.100.5,94.242.61.178,590,TLS
1682191059.820182000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.820249000,192.168.100.5,94.242.61.178,54,TCP
1682191059.820889000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.820966000,192.168.100.5,94.242.61.178,590,TLS
1682191059.821783000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.821858000,192.168.100.5,94.242.61.178,54,TCP
1682191059.856273000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.856368000,192.168.100.5,94.242.61.178,54,TCP
1682191059.856667000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.856743000,192.168.100.5,94.242.61.178,54,TCP
1682191059.857194000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.857262000,192.168.100.5,94.242.61.178,54,TCP
1682191059.859870000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.859941000,192.168.100.5,94.242.61.178,54,TCP
1682191059.860253000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.860303000,192.168.100.5,94.242.61.178,54,TCP
1682191059.861202000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.861275000,192.168.100.5,94.242.61.178,54,TCP
1682191059.862861000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.862939000,192.168.100.5,94.242.61.178,54,TCP
1682191059.863158000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.863230000,192.168.100.5,94.242.61.178,54,TCP
1682191059.866445000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.866520000,192.168.100.5,94.242.61.178,54,TCP
1682191059.866685000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.866743000,192.168.100.5,94.242.61.178,54,TCP
1682191059.869370000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.869442000,192.168.100.5,94.242.61.178,54,TCP
1682191059.874813000,94.242.61.178,192.168.100.5,2878,TCP
1682191059.874887000,192.168.100.5,94.242.61.178,54,TCP
1682191059.875958000,94.242.61.178,192.168.100.5,5702,TLS
1682191059.876048000,192.168.100.5,94.242.61.178,54,TCP
1682191059.879441000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.879518000,192.168.100.5,94.242.61.178,54,TCP
1682191059.879767000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.879839000,192.168.100.5,94.242.61.178,54,TCP
1682191059.883072000,94.242.61.178,192.168.100.5,14174,TLS
1682191059.883167000,192.168.100.5,94.242.61.178,54,TCP
1682191059.885660000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.885746000,192.168.100.5,94.242.61.178,590,TLS
1682191059.888465000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.888559000,192.168.100.5,94.242.61.178,590,TLS
1682191059.888858000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.888912000,192.168.100.5,94.242.61.178,54,TCP
1682191059.889894000,94.242.61.178,192.168.100.5,14174,TLS
1682191059.889979000,192.168.100.5,94.242.61.178,54,TCP
1682191059.890551000,94.242.61.178,192.168.100.5,4290,TLS
1682191059.890613000,192.168.100.5,94.242.61.178,590,TLS
1682191059.922962000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.923033000,192.168.100.5,94.242.61.178,590,TLS
1682191059.924411000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.924485000,192.168.100.5,94.242.61.178,54,TCP
1682191059.924656000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.924706000,192.168.100.5,94.242.61.178,54,TCP
1682191059.927208000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.927286000,192.168.100.5,94.242.61.178,54,TCP
1682191059.927372000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.927405000,192.168.100.5,94.242.61.178,54,TCP
1682191059.928534000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.928611000,192.168.100.5,94.242.61.178,54,TCP
1682191059.928877000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.928947000,192.168.100.5,94.242.61.178,54,TCP
1682191059.934147000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.934223000,192.168.100.5,94.242.61.178,54,TCP
1682191059.949909000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.949982000,192.168.100.5,94.242.61.178,54,TCP
1682191059.950934000,94.242.61.178,192.168.100.5,14174,TLS
1682191059.951044000,192.168.100.5,94.242.61.178,54,TCP
1682191059.951719000,94.242.61.178,192.168.100.5,11350,TLS
1682191059.951793000,192.168.100.5,94.242.61.178,590,TLS
1682191059.966054000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.966161000,192.168.100.5,94.242.61.178,590,TLS
1682191059.966413000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.966505000,192.168.100.5,94.242.61.178,54,TCP
1682191059.969775000,94.242.61.178,192.168.100.5,15586,TLS
1682191059.969867000,192.168.100.5,94.242.61.178,54,TCP
1682191059.970502000,94.242.61.178,192.168.100.5,4290,TLS
1682191059.970573000,192.168.100.5,94.242.61.178,590,TLS
1682191059.991675000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.991675000,94.242.61.178,192.168.100.5,2878,TCP
1682191059.991766000,192.168.100.5,94.242.61.178,54,TCP
1682191059.994087000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.994159000,192.168.100.5,94.242.61.178,54,TCP
1682191059.994763000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.994824000,192.168.100.5,94.242.61.178,54,TCP
1682191059.995469000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.995522000,192.168.100.5,94.242.61.178,54,TCP
1682191059.998052000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.998123000,192.168.100.5,94.242.61.178,54,TCP
1682191060.003528000,94.242.61.178,192.168.100.5,2878,TCP
1682191060.003604000,192.168.100.5,94.242.61.178,590,TLS
1682191060.019244000,94.242.61.178,192.168.100.5,2878,TLS
1682191060.019324000,192.168.100.5,94.242.61.178,54,TCP
1682191060.019578000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.019631000,192.168.100.5,94.242.61.178,54,TCP
1682191060.020383000,94.242.61.178,192.168.100.5,4290,TLS
1682191060.020470000,192.168.100.5,94.242.61.178,590,TLS
1682191060.021550000,94.242.61.178,192.168.100.5,8526,TLS
1682191060.021640000,192.168.100.5,94.242.61.178,54,TCP
1682191060.021857000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.021920000,192.168.100.5,94.242.61.178,54,TCP
1682191060.023189000,94.242.61.178,192.168.100.5,9938,TLS
1682191060.023279000,192.168.100.5,94.242.61.178,54,TCP
1682191060.035677000,94.242.61.178,192.168.100.5,2878,TLS
1682191060.035757000,192.168.100.5,94.242.61.178,54,TCP
1682191060.035988000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.036038000,192.168.100.5,94.242.61.178,54,TCP
1682191060.037106000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.037184000,192.168.100.5,94.242.61.178,54,TCP
1682191060.038069000,94.242.61.178,192.168.100.5,9938,TLS
1682191060.038158000,192.168.100.5,94.242.61.178,54,TCP
1682191060.039430000,94.242.61.178,192.168.100.5,2878,TLS
1682191060.039506000,192.168.100.5,94.242.61.178,590,TLS
1682191060.039679000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.039731000,192.168.100.5,94.242.61.178,54,TCP
1682191060.040197000,94.242.61.178,192.168.100.5,4290,TLS
1682191060.040276000,192.168.100.5,94.242.61.178,590,TLS
1682191060.060368000,94.242.61.178,192.168.100.5,2878,TLS
1682191060.060464000,192.168.100.5,94.242.61.178,54,TCP
1682191060.060609000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.060644000,192.168.100.5,94.242.61.178,54,TCP
1682191060.061747000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.061829000,192.168.100.5,94.242.61.178,54,TCP
1682191060.061979000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.062038000,192.168.100.5,94.242.61.178,54,TCP
1682191060.062713000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.062782000,192.168.100.5,94.242.61.178,54,TCP
1682191060.063860000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.063925000,192.168.100.5,94.242.61.178,54,TCP
1682191060.072424000,94.242.61.178,192.168.100.5,2878,TLS
1682191060.072504000,192.168.100.5,94.242.61.178,54,TCP
1682191060.086102000,94.242.61.178,192.168.100.5,2878,TCP
1682191060.086185000,192.168.100.5,94.242.61.178,590,TLS
1682191060.089023000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.089103000,192.168.100.5,94.242.61.178,54,TCP
1682191060.089189000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.089218000,192.168.100.5,94.242.61.178,54,TCP
1682191060.091138000,94.242.61.178,192.168.100.5,22646,TLS
1682191060.091266000,192.168.100.5,94.242.61.178,54,TCP
1682191060.101812000,94.242.61.178,192.168.100.5,2878,TLS
1682191060.101889000,192.168.100.5,94.242.61.178,590,TLS
1682191060.103814000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.103888000,192.168.100.5,94.242.61.178,54,TCP
1682191060.104060000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.104118000,192.168.100.5,94.242.61.178,54,TCP
1682191060.104664000,94.242.61.178,192.168.100.5,5702,TLS
1682191060.104738000,192.168.100.5,94.242.61.178,1104,TLS
1682191060.105790000,94.242.61.178,192.168.100.5,2878,TLS
1682191060.105870000,192.168.100.5,94.242.61.178,54,TCP
1682191060.109092000,94.242.61.178,192.168.100.5,5702,TLS
1682191060.109203000,192.168.100.5,94.242.61.178,54,TCP
1682191060.109651000,94.242.61.178,192.168.100.5,4290,TLS
1682191060.109736000,192.168.100.5,94.242.61.178,54,TCP
1682191060.127722000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.127793000,192.168.100.5,94.242.61.178,54,TCP
1682191060.128028000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.128076000,192.168.100.5,94.242.61.178,54,TCP
1682191060.128331000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.128375000,192.168.100.5,94.242.61.178,54,TCP
1682191060.129036000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.129119000,192.168.100.5,94.242.61.178,54,TCP
1682191060.129550000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.129625000,192.168.100.5,94.242.61.178,54,TCP
1682191060.130133000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.130192000,192.168.100.5,94.242.61.178,54,TCP
1682191060.130725000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.130770000,192.168.100.5,94.242.61.178,54,TCP
1682191060.139301000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.139397000,192.168.100.5,94.242.61.178,590,TLS
1682191060.139620000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.139695000,192.168.100.5,94.242.61.178,54,TCP
1682191060.154159000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.154237000,192.168.100.5,94.242.61.178,54,TCP
1682191060.154494000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.154566000,192.168.100.5,94.242.61.178,54,TCP
1682191060.158985000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.159045000,192.168.100.5,94.242.61.178,54,TCP
1682191060.159858000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.159897000,192.168.100.5,94.242.61.178,54,TCP
1682191060.160209000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.160249000,192.168.100.5,94.242.61.178,54,TCP
1682191060.161932000,94.242.61.178,192.168.100.5,14174,TLS
1682191060.161973000,192.168.100.5,94.242.61.178,54,TCP
1682191060.163157000,94.242.61.178,192.168.100.5,7114,TLS
1682191060.163217000,192.168.100.5,94.242.61.178,590,TLS
1682191060.169827000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.169873000,192.168.100.5,94.242.61.178,54,TCP
1682191060.170149000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.170192000,192.168.100.5,94.242.61.178,54,TCP
1682191060.171394000,94.242.61.178,192.168.100.5,2878,TLS
1682191060.171435000,192.168.100.5,94.242.61.178,590,TLS
1682191060.174206000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.174255000,192.168.100.5,94.242.61.178,54,TCP
1682191060.175517000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.175559000,192.168.100.5,94.242.61.178,54,TCP
1682191060.177931000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.177931000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.177931000,94.242.61.178,192.168.100.5,12762,TLS
1682191060.177991000,192.168.100.5,94.242.61.178,54,TCP
1682191060.196127000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.196175000,192.168.100.5,94.242.61.178,54,TCP
1682191060.196414000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.196455000,192.168.100.5,94.242.61.178,54,TCP
1682191060.196686000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.196721000,192.168.100.5,94.242.61.178,54,TCP
1682191060.198076000,94.242.61.178,192.168.100.5,2878,TLS
1682191060.198104000,192.168.100.5,94.242.61.178,590,TLS
1682191060.198435000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.198457000,192.168.100.5,94.242.61.178,54,TCP
1682191060.199064000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.199087000,192.168.100.5,94.242.61.178,54,TCP
1682191060.208093000,94.242.61.178,192.168.100.5,2878,TLS
1682191060.208141000,192.168.100.5,94.242.61.178,54,TCP
1682191060.221806000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.221850000,192.168.100.5,94.242.61.178,54,TCP
1682191060.225261000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.225294000,192.168.100.5,94.242.61.178,54,TCP
1682191060.225592000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.225615000,192.168.100.5,94.242.61.178,54,TCP
1682191060.227251000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.227276000,192.168.100.5,94.242.61.178,54,TCP
1682191060.227598000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.227620000,192.168.100.5,94.242.61.178,54,TCP
1682191060.228940000,94.242.61.178,192.168.100.5,9938,TLS
1682191060.228982000,192.168.100.5,94.242.61.178,54,TCP
1682191060.229514000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.229514000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.229552000,192.168.100.5,94.242.61.178,590,TLS
1682191060.230624000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.230669000,192.168.100.5,94.242.61.178,54,TCP
1682191060.230960000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.230984000,192.168.100.5,94.242.61.178,54,TCP
1682191060.231542000,94.242.61.178,192.168.100.5,5702,TLS
1682191060.231572000,192.168.100.5,94.242.61.178,54,TCP
1682191060.238744000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.238790000,192.168.100.5,94.242.61.178,590,TLS
1682191060.239927000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.239974000,192.168.100.5,94.242.61.178,54,TCP
1682191060.240808000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.240851000,192.168.100.5,94.242.61.178,54,TCP
1682191060.241038000,94.242.61.178,192.168.100.5,2878,TLS
1682191060.241076000,192.168.100.5,94.242.61.178,54,TCP
1682191060.245949000,94.242.61.178,192.168.100.5,2878,TLS
1682191060.245998000,192.168.100.5,94.242.61.178,54,TCP
1682191060.247040000,94.242.61.178,192.168.100.5,14174,TLS
1682191060.247097000,192.168.100.5,94.242.61.178,54,TCP
1682191060.264621000,94.242.61.178,192.168.100.5,1466,TLS
1682191060.264665000,192.168.100.5,94.242.61.178,590,TLS
1682191060.266205000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.266296000,192.168.100.5,94.242.61.178,590,TLS
1682191060.266580000,94.242.61.178,192.168.100.5,1466,TCP
1682191060.266643000,192.168.100.5,94.242.61.178,54,TCP
